PERSON_ID,FIRST_NAME,LAST_NAME,DISPLAY_FIRST_LAST,BIRTHDATE,COUNTRY,HEIGHT,WEIGHT,SEASON_EXP,POSITION,ROSTERSTATUS,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CODE,TEAM_CITY,FROM_YEAR,TO_YEAR,DRAFT_YEAR
1629353,Isaac,Humphries,Isaac Humphries,1998-01-05T00:00:00,Australia,7-0,260.0,2,Center,Inactive,1610612737,Hawks,ATL,hawks,Atlanta,2018.0,2018.0,2017
77081,Jay,Humphries,Jay Humphries,1962-10-17T00:00:00,USA,6-3,185.0,11,Guard,Inactive,1610612749,Bucks,MIL,bucks,Milwaukee,1984.0,1994.0,1984
2743,Kris,Humphries,Kris Humphries,1985-02-06T00:00:00,USA,6-9,235.0,14,Forward,Inactive,1610612751,Nets,BKN,nets,Brooklyn,2004.0,2016.0,2004
77082,Rod,Hundley,Rod Hundley,1934-10-26T00:00:00,USA,6-4,185.0,6,Guard,Inactive,1610612747,Lakers,LAL,lakers,Los Angeles,1957.0,1962.0,1957
1630624,Feron,Hunt,Feron Hunt,1999-07-05T00:00:00,USA,6-8,195.0,2,Forward,Inactive,1610612752,Knicks,NYK,knicks,New York,2021.0,2021.0,Undrafted
2599,Brandon,Hunter,Brandon Hunter,1980-11-24T00:00:00,USA,6-7,266.0,3,Forward,Inactive,1610612738,Celtics,BOS,celtics,Boston,2003.0,2004.0,2003
77083,Cedric,Hunter,Cedric Hunter,1965-01-16T00:00:00,USA,6-0,180.0,1,Forward,Inactive,1610612766,Hornets,CHH,hornets,Charlotte,1991.0,1991.0,Undrafted
201805,Chris,Hunter,Chris Hunter,1984-07-09T00:00:00,USA,6-11,240.0,3,Center-Forward,Inactive,1610612744,Warriors,GSW,warriors,Golden State,2008.0,2009.0,Undrafted
1629631,De'Andre,Hunter,De'Andre Hunter,1997-12-02T00:00:00,USA,6-8,221.0,6,Forward-Guard,Active,1610612739,Cavaliers,CLE,cavaliers,Cleveland,2019.0,2025.0,2019
77084,Les,Hunter,Les Hunter,1942-08-16T00:00:00,USA,6-7,210.0,1,Forward,Inactive,1610612764,Bullets,BLT,wizards,Baltimore,1964.0,1964.0,1964
283,Lindsey,Hunter,Lindsey Hunter,1970-12-03T00:00:00,USA,6-2,195.0,17,Guard,Inactive,0,,,,,1993.0,2009.0,1993
201629,Othello,Hunter,Othello Hunter,1986-05-28T00:00:00,USA,,,2,,Inactive,0,,,,,2008.0,2016.0,Undrafted
1626154,RJ,Hunter,RJ Hunter,1993-10-24T00:00:00,USA,6-5,185.0,5,Guard,Inactive,1610612738,Celtics,BOS,celtics,Boston,2015.0,2018.0,2015
2212,Steven,Hunter,Steven Hunter,1981-10-31T00:00:00,USA,7-0,240.0,9,Center,Inactive,1610612753,Magic,ORL,magic,Orlando,2001.0,2009.0,2001
1626205,Vincent,Hunter,Vincent Hunter,1994-08-05T00:00:00,USA,6-8,208.0,1,Forward,Inactive,0,,,,,2017.0,2017.0,Undrafted
1643047,CJ,Huntley,CJ Huntley,2002-01-06T00:00:00,USA,6-9,190.0,0,Forward,Active,1610612756,Suns,PHX,suns,Phoenix,2025.0,2025.0,Undrafted
310,Bobby,Hurley,Bobby Hurley,1971-06-28T00:00:00,USA,6-0,165.0,5,Guard,Inactive,1610612758,Kings,SAC,kings,Sacramento,1993.0,1997.0,1993
77086,Roy,Hurley,Roy Hurley,1922-08-12T00:00:00,USA,6-2,170.0,1,Forward,Inactive,1610610035,Huskies,HUS,huskies,Toronto,1946.0,1946.0,Undrafted
1630562,Matt,Hurt,Matt Hurt,2000-04-20T00:00:00,USA,6-9,233.0,1,Forward,Inactive,0,,,,,2023.0,2023.0,Undrafted
77087,Geoff,Huston,Geoff Huston,1957-11-08T00:00:00,USA,6-2,175.0,8,Guard,Inactive,1610612739,Cavaliers,CLE,cavaliers,Cleveland,1979.0,1986.0,1979
77088,Paul,Huston,Paul Huston,1925-06-02T00:00:00,USA,6-3,175.0,1,Forward,Inactive,1610610025,Stags,CHS,stags,Chicago,1947.0,1947.0,1947
77089,Mel,Hutchins,Mel Hutchins,1928-11-22T00:00:00,USA,6-6,200.0,7,Forward,Inactive,1610612765,Pistons,FTW,pistons,Ft. Wayne Zollner,1951.0,1957.0,1951
1628990,Chandler,Hutchison,Chandler Hutchison,1996-04-26T00:00:00,USA,6-6,210.0,4,Forward-Guard,Inactive,0,,,,,2018.0,2021.0,2018
77090,Joe,Hutton,Joe Hutton,1928-10-06T00:00:00,USA,6-1,170.0,2,Guard,Inactive,1610612747,Lakers,MNL,lakers,Minneapolis,1950.0,1951.0,1950
77091,Greg,Hyder,Greg Hyder,1948-06-21T00:00:00,USA,6-6,215.0,1,Forward,Inactive,1610612758,Royals,CIN,kings,Cincinnati,1970.0,1970.0,1970
1630538,Bones,Hyland,Bones Hyland,2000-09-14T00:00:00,USA,6-2,169.0,4,Guard,Active,1610612750,Timberwolves,MIN,timberwolves,Minnesota,2021.0,2025.0,2021
77092,Marc,Iavaroni,Marc Iavaroni,1956-09-15T00:00:00,USA,6-10,210.0,7,Forward,Inactive,1610612762,Jazz,UTA,jazz,Utah,1982.0,1988.0,1978
201586,Serge,Ibaka,Serge Ibaka,1989-09-18T00:00:00,Democratic Republic of the Congo,6-11,235.0,14,Forward,Inactive,0,,,,,2009.0,2022.0,2008
1642345,Oso,Ighodaro,Oso Ighodaro,2002-07-14T00:00:00,USA,6-11,235.0,1,Forward,Active,1610612756,Suns,PHX,suns,Phoenix,2024.0,2025.0,2024
2738,Andre,Iguodala,Andre Iguodala,1984-01-28T00:00:00,USA,6-6,215.0,20,Guard-Forward,Inactive,1610612744,Warriors,GSW,warriors,Golden State,2004.0,2022.0,2004
980,Zydrunas,Ilgauskas,Zydrunas Ilgauskas,1975-06-05T00:00:00,Lithuania,7-3,260.0,14,Center,Inactive,1610612739,Cavaliers,CLE,cavaliers,Cleveland,1997.0,2010.0,1996
101148,Mile,Ilic,Mile Ilic,1984-06-02T00:00:00,Serbia,7-1,255.0,2,Center,Inactive,1610612751,Nets,NJN,nets,New Jersey,2006.0,2006.0,2005
101141,Ersan,Ilyasova,Ersan Ilyasova,1987-05-15T00:00:00,Turkey,6-9,235.0,14,Forward,Inactive,1610612749,Bucks,MIL,bucks,Milwaukee,2006.0,2020.0,2005
77093,Darrall,Imhoff,Darrall Imhoff,1938-10-11T00:00:00,USA,6-10,220.0,12,Center,Inactive,1610612747,Lakers,LAL,lakers,Los Angeles,1960.0,1971.0,1960
77094,Tom,Ingelsby,Tom Ingelsby,1951-02-12T00:00:00,USA,6-3,180.0,1,Guard,Inactive,1610612737,Hawks,ATL,hawks,Atlanta,1973.0,1973.0,1973
204060,Joe,Ingles,Joe Ingles,1987-10-02T00:00:00,Australia,6-8,220.0,11,Forward-Guard,Active,1610612750,Timberwolves,MIN,timberwolves,Minnesota,2014.0,2025.0,Undrafted
203996,Damien,Inglis,Damien Inglis,1995-05-20T00:00:00,France,6-8,246.0,2,Forward,Inactive,1610612749,Bucks,MIL,bucks,Milwaukee,2014.0,2015.0,2014
201281,Andre,Ingram,Andre Ingram,1985-11-19T00:00:00,USA,6-3,190.0,2,Guard,Inactive,0,,,,,2017.0,2018.0,Undrafted
1627742,Brandon,Ingram,Brandon Ingram,1997-09-02T00:00:00,USA,6-8,190.0,9,Forward,Active,1610612761,Raptors,TOR,raptors,Toronto,2016.0,2025.0,2016
1631127,Harrison,Ingram,Harrison Ingram,2002-11-27T00:00:00,USA,6-5,230.0,1,Forward,Active,1610612759,Spurs,SAS,spurs,San Antonio,2024.0,2025.0,2024
77095,Joel,Ingram,Joel Ingram,1931-08-31T00:00:00,USA,6-0,210.0,1,Forward,Inactive,1610612747,Lakers,MNL,lakers,Minneapolis,1957.0,1957.0,Undrafted
77096,Byron,Irvin,Byron Irvin,1966-12-02T00:00:00,USA,6-5,190.0,3,Guard,Inactive,1610612757,Trail Blazers,POR,blazers,Portland,1989.0,1992.0,1989
202681,Kyrie,Irving,Kyrie Irving,1992-03-23T00:00:00,Australia,6-2,195.0,14,Guard,Active,1610612742,Mavericks,DAL,mavericks,Dallas,2011.0,2025.0,2011
1628371,Jonathan,Isaac,Jonathan Isaac,1997-10-03T00:00:00,USA,6-10,230.0,8,Forward,Active,1610612753,Magic,ORL,magic,Orlando,2017.0,2025.0,2017
77097,Dan,Issel,Dan Issel,1948-10-25T00:00:00,USA,6-9,235.0,9,Center,Inactive,1610612743,Nuggets,DEN,nuggets,Denver,1976.0,1984.0,1970
77098,Mike,Iuzzolino,Mike Iuzzolino,1968-01-22T00:00:00,USA,5-10,175.0,2,Guard,Inactive,1610612742,Mavericks,DAL,mavericks,Dallas,1991.0,1992.0,1991
947,Allen,Iverson,Allen Iverson,1975-06-07T00:00:00,USA,6-0,165.0,15,Guard,Inactive,1610612755,76ers,PHI,sixers,Philadelphia,1996.0,2009.0,1996
1631093,Jaden,Ivey,Jaden Ivey,2002-02-13T00:00:00,USA,6-3,195.0,3,Guard,Active,1610612765,Pistons,DET,pistons,Detroit,2022.0,2025.0,2022
2767,Royal,Ivey,Royal Ivey,1981-12-20T00:00:00,USA,6-4,200.0,10,Guard,Inactive,0,,,,,2004.0,2013.0,2004
1628411,Wes,Iwundu,Wes Iwundu,1994-12-20T00:00:00,USA,6-6,195.0,6,Forward,Inactive,0,,,,,2017.0,2021.0,2017
101127,Jarrett,Jack,Jarrett Jack,1983-10-28T00:00:00,USA,6-3,200.0,14,Guard,Inactive,1610612757,Trail Blazers,POR,blazers,Portland,2005.0,2017.0,2005
1628935,Aaron,Jackson,Aaron Jackson,1986-05-06T00:00:00,USA,6-3,183.0,1,Guard,Inactive,1610612745,Rockets,HOU,rockets,Houston,2017.0,2017.0,Undrafted
77099,Al,Jackson,Al Jackson,1943-07-29T00:00:00,USA,6-1,185.0,1,Guard,Inactive,1610612758,Royals,CIN,kings,Cincinnati,1967.0,1967.0,Undrafted
1517,Bobby,Jackson,Bobby Jackson,1973-03-13T00:00:00,USA,6-1,185.0,13,Guard,Inactive,1610612758,Kings,SAC,kings,Sacramento,1997.0,2008.0,1997
202132,Cedric,Jackson,Cedric Jackson,1986-03-05T00:00:00,USA,6-3,190.0,2,Guard,Inactive,1610612739,Cavaliers,CLE,cavaliers,Cleveland,2009.0,2009.0,Undrafted
201616,Darnell,Jackson,Darnell Jackson,1985-11-07T00:00:00,USA,6-9,253.0,4,Forward,Inactive,1610612739,Cavaliers,CLE,cavaliers,Cleveland,2008.0,2010.0,2008
1627743,Demetrius,Jackson,Demetrius Jackson,1994-09-07T00:00:00,USA,6-1,201.0,4,Guard,Inactive,0,,,,,2016.0,2018.0,2016
1628402,Frank,Jackson,Frank Jackson,1998-05-04T00:00:00,USA,6-3,205.0,5,Guard,Inactive,0,,,,,2017.0,2022.0,2017
1641713,GG,Jackson,GG Jackson,2004-12-17T00:00:00,USA,6-9,210.0,2,Forward,Active,1610612763,Grizzlies,MEM,grizzlies,Memphis,2023.0,2025.0,2023
77101,Greg,Jackson,Greg Jackson,1952-08-02T00:00:00,USA,6-0,180.0,1,Guard,Inactive,1610612756,Suns,PHX,suns,Phoenix,1974.0,1974.0,1974
1630543,Isaiah,Jackson,Isaiah Jackson,2002-01-10T00:00:00,USA,6-8,205.0,4,Forward,Active,1610612754,Pacers,IND,pacers,Indiana,2021.0,2025.0,2021
1114,Jaren,Jackson,Jaren Jackson,1967-10-27T00:00:00,USA,6-6,225.0,12,Guard,Inactive,1610612759,Spurs,SAS,spurs,San Antonio,1989.0,2001.0,Undrafted
1983,Jermaine,Jackson,Jermaine Jackson,1976-06-07T00:00:00,USA,6-5,204.0,6,Guard,Inactive,1610612761,Raptors,TOR,raptors,Toronto,1999.0,2005.0,Undrafted
754,Jim,Jackson,Jim Jackson,1970-10-14T00:00:00,USA,6-6,220.0,14,Forward-Guard,Inactive,1610612742,Mavericks,DAL,mavericks,Dallas,1992.0,2005.0,1992
1628367,Josh,Jackson,Josh Jackson,1997-02-10T00:00:00,USA,6-8,207.0,6,Guard-Forward,Inactive,1610612758,Kings,SAC,kings,Sacramento,2017.0,2021.0,2017
1628382,Justin,Jackson,Justin Jackson,1995-03-28T00:00:00,USA,6-8,220.0,7,Forward,Inactive,0,,,,,2017.0,2023.0,2017
77103,Lucious,Jackson,Lucious Jackson,1941-10-31T00:00:00,USA,6-9,240.0,8,Forward,Inactive,1610612755,76ers,PHI,sixers,Philadelphia,1964.0,1971.0,1964
2739,Luke,Jackson,Luke Jackson,1981-11-06T00:00:00,USA,6-7,215.0,5,Forward-Guard,Inactive,0,,,,,2004.0,2007.0,2004
1531,Marc,Jackson,Marc Jackson,1975-01-16T00:00:00,USA,6-10,253.0,8,Forward,Inactive,1610612755,76ers,PHI,sixers,Philadelphia,2000.0,2006.0,1997
349,Mark,Jackson,Mark Jackson,1965-04-01T00:00:00,USA,6-3,195.0,18,Guard,Inactive,1610612752,Knicks,NYK,knicks,New York,1987.0,2003.0,1987
77104,Michael,Jackson,Michael Jackson,1964-07-13T00:00:00,USA,6-2,183.0,3,Guard,Inactive,1610612758,Kings,SAC,kings,Sacramento,1987.0,1989.0,1986
77105,Myron,Jackson,Myron Jackson,1964-05-06T00:00:00,USA,6-3,185.0,1,Guard,Inactive,1610612742,Mavericks,DAL,mavericks,Dallas,1986.0,1986.0,1986
77106,Phil,Jackson,Phil Jackson,1945-09-17T00:00:00,USA,6-8,220.0,12,Forward,Inactive,1610612752,Knicks,NYK,knicks,New York,1967.0,1979.0,1967
203510,Pierre,Jackson,Pierre Jackson,1991-08-29T00:00:00,USA,5-10,180.0,1,Guard,Inactive,0,,,,,2016.0,2016.0,2013
1631245,Quenton,Jackson,Quenton Jackson,1998-09-15T00:00:00,USA,6-4,173.0,3,Guard,Active,1610612754,Pacers,IND,pacers,Indiana,2022.0,2025.0,Undrafted
77107,Ralph,Jackson,Ralph Jackson,1962-10-26T00:00:00,USA,6-2,190.0,1,Guard,Inactive,1610612754,Pacers,IND,pacers,Indiana,1984.0,1984.0,1984
1872,Randell,Jackson,Randell Jackson,1976-01-06T00:00:00,USA,6-11,215.0,1,Forward,Inactive,0,,,,,1998.0,1999.0,1999
202704,Reggie,Jackson,Reggie Jackson,1990-04-16T00:00:00,USA,6-2,208.0,13,Guard,Inactive,0,,,,,2011.0,2024.0,2011
77109,Stanley,Jackson,Stanley Jackson,1970-10-10T00:00:00,USA,6-3,185.0,1,Guard,Inactive,1610612750,Timberwolves,MIN,timberwolves,Minnesota,1993.0,1993.0,Undrafted
1536,Stephen,Jackson,Stephen Jackson,1978-04-05T00:00:00,USA,6-8,220.0,14,Guard-Forward,Inactive,0,,,,,2000.0,2013.0,1997
77100,Tony,Jackson,Tony Jackson,1958-01-17T00:00:00,USA,6-0,170.0,1,Guard,Inactive,1610612747,Lakers,LAL,lakers,Los Angeles,1980.0,1980.0,1980
77110,Tracy,Jackson,Tracy Jackson,1959-04-21T00:00:00,USA,6-6,205.0,3,Guard,Inactive,1610612741,Bulls,CHI,bulls,Chicago,1981.0,1983.0,1981
77111,Wardell,Jackson,Wardell Jackson,1951-07-18T00:00:00,USA,6-7,200.0,1,Forward,Inactive,1610612760,SuperSonics,SEA,thunder,Seattle,1974.0,1974.0,1974
1641748,Andre,Jackson Jr.,Andre Jackson Jr.,2001-11-13T00:00:00,USA,6-6,209.0,2,Guard,Active,1610612749,Bucks,MIL,bucks,Milwaukee,2023.0,2025.0,2023
1628991,Jaren,Jackson Jr.,Jaren Jackson Jr.,1999-09-15T00:00:00,USA,6-10,242.0,7,Forward-Center,Active,1610612763,Grizzlies,MEM,grizzlies,Memphis,2018.0,2025.0,2018
1631218,Trayce,Jackson-Davis,Trayce Jackson-Davis,2000-02-22T00:00:00,USA,6-9,245.0,2,Forward,Active,1610612744,Warriors,GSW,warriors,Golden State,2023.0,2025.0,2023
77112,Winfred,Jacobs,Winfred Jacobs,1922-12-02T00:00:00,USA,6-3,175.0,1,Forward,Inactive,1610610034,Bombers,BOM,bombers,St. Louis,1946.0,1946.0,Undrafted
2418,Casey,Jacobsen,Casey Jacobsen,1981-03-19T00:00:00,USA,6-6,215.0,5,Guard,Inactive,1610612756,Suns,PHX,suns,Phoenix,2002.0,2007.0,2002
1734,Sam,Jacobson,Sam Jacobson,1975-07-22T00:00:00,USA,,,3,Guard,Inactive,0,,,,,1998.0,2000.0,1998
1642857,Kasparas,Jakučionis,Kasparas Jakučionis,2006-05-29T00:00:00,Lithuania,6-5,200.0,0,Guard,Active,1610612748,Heat,MIA,heat,Miami,2025.0,2025.0,2025
77114,Dave,Jamerson,Dave Jamerson,1967-08-13T00:00:00,USA,6-5,190.0,3,Guard,Inactive,1610612745,Rockets,HOU,rockets,Houston,1990.0,1993.0,1990
77115,Aaron,James,Aaron James,1952-10-05T00:00:00,USA,6-8,210.0,5,Forward,Inactive,1610612762,Jazz,UTA,jazz,New Orleans,1974.0,1978.0,1974
203108,Bernard,James,Bernard James,1985-02-07T00:00:00,USA,6-10,235.0,3,Center,Inactive,1610612742,Mavericks,DAL,mavericks,Dallas,2012.0,2014.0,2012
1642355,Bronny,James,Bronny James,2004-10-06T00:00:00,USA,6-3,210.0,1,Guard,Active,1610612747,Lakers,LAL,lakers,Los Angeles,2024.0,2025.0,2024
202345,Damion,James,Damion James,1987-10-07T00:00:00,USA,6-7,225.0,4,Forward,Inactive,1610612751,Nets,BKN,nets,Brooklyn,2010.0,2013.0,2010
77116,Gene,James,Gene James,1925-02-15T00:00:00,USA,6-4,180.0,3,Forward,Inactive,1610610024,Bullets,BAL,bullets,Baltimore,1948.0,1950.0,Undrafted
1080,Henry,James,Henry James,1965-07-29T00:00:00,USA,6-8,220.0,7,Forward,Inactive,0,,,,,1990.0,1997.0,Undrafted
1744,Jerome,James,Jerome James,1975-11-17T00:00:00,USA,7-1,285.0,10,Center,Inactive,1610612760,SuperSonics,SEA,thunder,Seattle,1998.0,2008.0,1998
1629713,Justin,James,Justin James,1997-01-24T00:00:00,USA,6-7,190.0,3,Guard-Forward,Inactive,1610612758,Kings,SAC,kings,Sacramento,2019.0,2020.0,2019
2544,LeBron,James,LeBron James,1984-12-30T00:00:00,USA,6-9,250.0,22,Forward,Active,1610612747,Lakers,LAL,lakers,Los Angeles,2003.0,2025.0,2003
2229,Mike,James,Mike James,1975-06-23T00:00:00,USA,6-2,188.0,12,Guard,Inactive,1610612748,Heat,MIA,heat,Miami,2001.0,2013.0,Undrafted
1628455,Mike,James,Mike James,1990-08-18T00:00:00,USA,6-1,175.0,3,Guard,Inactive,1610612756,Suns,PHX,suns,Phoenix,2017.0,2020.0,Undrafted
1642883,Sion,James,Sion James,2002-12-04T00:00:00,USA,6-6,220.0,0,Guard,Active,1610612766,Hornets,CHA,hornets,Charlotte,2025.0,2025.0,2025
1906,Tim,James,Tim James,1976-12-25T00:00:00,USA,6-7,214.0,4,Forward,Inactive,1610612766,Hornets,CHH,hornets,Charlotte,1999.0,2002.0,1999
1712,Antawn,Jamison,Antawn Jamison,1976-06-12T00:00:00,USA,6-9,235.0,16,Forward,Inactive,0,,,,,1998.0,2013.0,1998
1942,Harold,Jamison,Harold Jamison,1976-11-20T00:00:00,USA,6-9,269.0,3,Forward,Inactive,1610612746,Clippers,LAC,clippers,Los Angeles,1999.0,2002.0,Undrafted
77120,John,Janisch,John Janisch,1920-03-15T00:00:00,USA,6-3,200.0,2,Forward,Inactive,1610610028,Falcons,DEF,falcons,Detroit,1946.0,1947.0,Undrafted
77122,Howie,Janotta,Howie Janotta,1924-10-19T00:00:00,USA,6-3,185.0,1,Forward,Inactive,1610610024,Bullets,BAL,bullets,Baltimore,1949.0,1949.0,Undrafted
1631170,Jaime,Jaquez Jr.,Jaime Jaquez Jr.,2001-02-18T00:00:00,USA,6-6,225.0,2,Guard,Active,1610612748,Heat,MIA,heat,Miami,2023.0,2025.0,2023
2060,Marko,Jaric,Marko Jaric,1978-12-10T00:00:00,Serbia,6-7,224.0,8,Guard,Inactive,1610612750,Timberwolves,MIN,timberwolves,Minnesota,2002.0,2008.0,2000
77123,Tony,Jaros,Tony Jaros,1920-02-22T00:00:00,USA,6-3,185.0,4,Forward,Inactive,1610612747,Lakers,MNL,lakers,Minneapolis,1946.0,1950.0,Undrafted
1630610,DeJon,Jarreau,DeJon Jarreau,1998-01-23T00:00:00,USA,6-5,185.0,2,Guard,Inactive,0,,,,,2021.0,2023.0,Undrafted
101180,Sarunas,Jasikevicius,Sarunas Jasikevicius,1976-03-05T00:00:00,Lithuania,,,2,,Inactive,0,,,,,2005.0,2007.0,Undrafted
201605,Nathan,Jawai,Nathan Jawai,1986-10-10T00:00:00,Australia,6-10,280.0,3,Forward,Inactive,1610612750,Timberwolves,MIN,timberwolves,Minnesota,2008.0,2009.0,2008
77125,Buddy,Jeannette,Buddy Jeannette,1917-09-15T00:00:00,USA,5-11,175.0,3,Guard,Inactive,1610610024,Bullets,BAL,bullets,Baltimore,1947.0,1949.0,Undrafted
77126,Abdul,Jeelani,Abdul Jeelani,1954-02-10T00:00:00,USA,6-8,210.0,2,Forward,Inactive,1610612757,Trail Blazers,POR,blazers,Portland,1979.0,1980.0,Undrafted
2423,Chris,Jefferies,Chris Jefferies,1980-02-13T00:00:00,USA,6-8,230.0,3,Forward,Inactive,1610612761,Raptors,TOR,raptors,Toronto,2002.0,2003.0,2002
201785,Othyus,Jeffers,Othyus Jeffers,1985-08-05T00:00:00,USA,6-5,210.0,3,Guard-Forward,Inactive,1610612764,Wizards,WAS,wizards,Washington,2009.0,2013.0,Undrafted
2744,Al,Jefferson,Al Jefferson,1985-01-04T00:00:00,USA,6-10,280.0,14,Center,Inactive,1610612762,Jazz,UTA,jazz,Utah,2004.0,2017.0,2004
1628518,Amile,Jefferson,Amile Jefferson,1993-05-07T00:00:00,USA,6-9,222.0,3,Forward,Inactive,0,,,,,2017.0,2019.0,2017
203928,Cory,Jefferson,Cory Jefferson,1990-12-26T00:00:00,USA,6-9,218.0,3,Forward,Inactive,0,,,,,2014.0,2015.0,2014
200971,Dontell,Jefferson,Dontell Jefferson,1983-12-15T00:00:00,USA,6-5,195.0,2,Guard,Inactive,1610612766,Bobcats,CHA,hornets,Charlotte,2008.0,2008.0,Undrafted
2210,Richard,Jefferson,Richard Jefferson,1980-06-21T00:00:00,USA,6-7,233.0,18,Forward,Inactive,1610612751,Nets,NJN,nets,New Jersey,2001.0,2017.0,2001
1629610,DaQuan,Jeffries,DaQuan Jeffries,1997-08-30T00:00:00,USA,6-5,222.0,7,Guard-Forward,Inactive,1610612766,Hornets,CHA,hornets,Charlotte,2019.0,2024.0,Undrafted
2407,Jared,Jeffries,Jared Jeffries,1981-11-25T00:00:00,USA,6-11,240.0,12,Forward,Inactive,1610612752,Knicks,NYK,knicks,New York,2002.0,2012.0,2002
1641998,Trey,Jemison III,Trey Jemison III,1999-11-28T00:00:00,USA,6-10,270.0,2,Center,Active,1610612752,Knicks,NYK,knicks,New York,2023.0,2025.0,Undrafted
202724,Charles,Jenkins,Charles Jenkins,1989-02-28T00:00:00,USA,6-3,215.0,3,Guard,Inactive,1610612744,Warriors,GSW,warriors,Golden State,2011.0,2012.0,2011
1642450,Daniss,Jenkins,Daniss Jenkins,2001-08-17T00:00:00,USA,6-4,165.0,1,Guard,Active,1610612765,Pistons,DET,pistons,Detroit,2024.0,2025.0,Undrafted
2798,Horace,Jenkins,Horace Jenkins,1974-10-14T00:00:00,USA,6-1,180.0,2,Guard,Inactive,1610612765,Pistons,DET,pistons,Detroit,2004.0,2004.0,Undrafted
203098,John,Jenkins,John Jenkins,1991-03-06T00:00:00,USA,6-4,215.0,7,Guard,Inactive,1610612737,Hawks,ATL,hawks,Atlanta,2012.0,2018.0,2012
201943,Brandon,Jennings,Brandon Jennings,1989-09-23T00:00:00,USA,6-1,170.0,9,Guard,Inactive,1610612749,Bucks,MIL,bucks,Milwaukee,2009.0,2017.0,2009
24,Keith,Jennings,Keith Jennings,1968-11-02T00:00:00,USA,5-7,160.0,3,Guard,Inactive,1610612744,Warriors,GOS,warriors,Golden State,1992.0,1994.0,Undrafted
1137,Chris,Jent,Chris Jent,1970-01-11T00:00:00,USA,6-7,220.0,2,Forward,Inactive,0,,,,,1993.0,1996.0,Undrafted
77129,Les,Jepsen,Les Jepsen,1967-06-24T00:00:00,USA,7-0,237.0,2,Guard,Inactive,1610612758,Kings,SAC,kings,Sacramento,1990.0,1991.0,1990
201973,Jonas,Jerebko,Jonas Jerebko,1987-03-02T00:00:00,Sweden,6-10,231.0,10,Forward,Inactive,1610612765,Pistons,DET,pistons,Detroit,2009.0,2018.0,2009
1629660,Ty,Jerome,Ty Jerome,1997-07-08T00:00:00,USA,6-5,195.0,6,Guard-Forward,Active,1610612763,Grizzlies,MEM,grizzlies,Memphis,2019.0,2025.0,2019
201998,Curtis,Jerrells,Curtis Jerrells,1987-02-05T00:00:00,USA,6-1,195.0,1,Guard,Inactive,1610612759,Spurs,SAS,spurs,San Antonio,2009.0,2009.0,Undrafted
203511,Grant,Jerrett,Grant Jerrett,1993-07-08T00:00:00,USA,6-10,232.0,2,Forward,Inactive,1610612760,Thunder,OKC,thunder,Oklahoma City,2013.0,2014.0,2013
200817,Pooh,Jeter,Pooh Jeter,1983-12-02T00:00:00,USA,5-11,175.0,2,Guard,Inactive,1610612758,Kings,SAC,kings,Sacramento,2010.0,2010.0,Undrafted
1630198,Isaiah,Joe,Isaiah Joe,1999-07-02T00:00:00,USA,6-3,165.0,5,Guard,Active,1610612760,Thunder,OKC,thunder,Oklahoma City,2020.0,2025.0,2020
2639,Britton,Johnsen,Britton Johnsen,1979-07-08T00:00:00,USA,6-10,210.0,2,Forward,Inactive,0,,,,,2003.0,2004.0,Undrafted
1642358,AJ,Johnson,AJ Johnson,2004-12-01T00:00:00,USA,6-5,160.0,1,Guard,Active,1610612764,Wizards,WAS,wizards,Washington,2024.0,2025.0,2024
200792,Alexander,Johnson,Alexander Johnson,1983-02-08T00:00:00,USA,6-9,240.0,4,Forward,Inactive,1610612763,Grizzlies,MEM,grizzlies,Memphis,2006.0,2009.0,2006
1628993,Alize,Johnson,Alize Johnson,1996-04-22T00:00:00,USA,6-9,212.0,5,Forward,Active,1610612750,Timberwolves,MIN,timberwolves,Minnesota,2018.0,2025.0,2018
101161,Amir,Johnson,Amir Johnson,1987-05-01T00:00:00,USA,6-9,240.0,15,Center-Forward,Inactive,1610612761,Raptors,TOR,raptors,Toronto,2005.0,2018.0,2005
77131,Andy,Johnson,Andy Johnson,1931-04-21T00:00:00,USA,6-5,215.0,4,Forward,Inactive,1610612744,Warriors,PHW,warriors,Philadelphia,1958.0,1961.0,Undrafted
1533,Anthony,Johnson,Anthony Johnson,1974-10-02T00:00:00,USA,6-3,195.0,14,Guard,Inactive,1610612754,Pacers,IND,pacers,Indiana,1997.0,2009.0,1997
202356,Armon,Johnson,Armon Johnson,1989-02-23T00:00:00,USA,6-3,195.0,3,Guard,Inactive,1610612757,Trail Blazers,POR,blazers,Portland,2010.0,2011.0,2010
77132,Arnie,Johnson,Arnie Johnson,1920-05-17T00:00:00,USA,6-5,236.0,5,Forward,Inactive,1610612758,Royals,ROC,kings,Rochester,1948.0,1952.0,Undrafted
422,Avery,Johnson,Avery Johnson,1965-03-25T00:00:00,USA,5-11,185.0,17,Guard,Inactive,1610612759,Spurs,SAS,spurs,San Antonio,1988.0,2003.0,Undrafted
1629168,BJ,Johnson,BJ Johnson,1995-12-21T00:00:00,USA,6-6,200.0,3,Forward,Inactive,0,,,,,2018.0,2021.0,Undrafted
1627744,Brice,Johnson,Brice Johnson,1994-06-27T00:00:00,USA,6-10,230.0,2,Forward,Inactive,0,,,,,2016.0,2017.0,2016
